19811,4,14,53.31,1,40,29,1.4,4.67
19812,4,14,53.86,1,48,24,33.7,4.12
19849,4,15,17.64,0,7,38,40.4,4.43
19860,4,15,32.05,1,8,53,32.7,4.27
19877,4,15,46.21,1,15,24,2.7,6.31
19893,4,16,1.49,0,51,29,13.5,4.26
19921,4,16,29.08,0,59,18,6.3,4.44
19990,4,17,15.69,1,20,34,43.5,4.93
20020,4,17,40.27,0,63,15,19.8,5.88
20042,4,17,53.62,0,33,47,54,3.55
20049,4,17,59.18,0,80,12,51.1,5.67
20070,4,18,14.58,1,50,17,44.3,4.6
20087,4,18,23.14,1,21,34,45.8,5.64
20171,4,19,26.08,1,21,8,32.7,5.5
20186,4,19,36.69,1,21,46,24.9,5.34
20205,4,19,47.53,1,15,37,39.7,3.65
20219,4,19,57.63,1,14,2,6.9,5.58
20250,4,20,21.23,1,27,21,3.4,4.97
20252,4,20,24.66,1,34,34,0.3,4.93
20261,4,20,36.24,1,15,5,43.8,5.26
20297,4,20,58.03,0,81,34,48.8,5.78
20354,4,21,33.15,1,46,29,56.3,4.8
20384,4,21,53.22,0,63,23,12.5,5.24
20400,4,22,3.45,1,14,4,38.1,5.72
20430,4,22,34.93,1,25,37,45.7,5.38
20455,4,22,56.03,1,17,32,33.3,3.77
20484,4,23,25,1,16,46,38.4,5.64
20507,4,23,40.88,0,3,44,43.2,5.17
20522,4,23,51.84,1,9,27,39.5,5.1
20533,4,23,59.76,1,24,18,3.7,6.34
20535,4,24,2.17,0,34,1,1.2,3.97
20542,4,24,5.69,1,17,26,39.2,4.8
20579,4,24,29.14,1,34,7,51,5.73
20591,4,24,37.42,1,33,57,35.6,5.77
20635,4,25,22.1,1,22,17,38.3,4.21
20641,4,25,24.94,1,22,12,0.4,5.27
20648,4,25,29.32,1,17,55,40.8,4.3
20661,4,25,37.25,1,15,56,27.9,6.44
20711,4,26,18.39,1,22,48,49.3,4.28
20713,4,26,20.67,1,15,37,6,4.48
20732,4,26,36.38,1,14,42,49.9,4.69
20789,4,27,17.45,1,22,59,46.9,5.53
20873,4,28,23.34,1,14,44,27.7,5.9
20877,4,28,26.37,1,16,21,34.7,4.96
20885,4,28,34.43,1,15,57,44,3.84
20889,4,28,36.93,1,19,10,49.9,3.53
20894,4,28,39.67,1,15,52,15.4,3.4
20901,4,28,50.1,1,13,2,51.5,5.02
20995,4,30,8.53,1,15,38,16.4,5.58
21036,4,30,37.3,1,13,43,28,5.4
21039,4,30,38.83,1,15,41,31,5.47
21060,4,30,50.1,0,44,57,13.5,5.07
21137,4,31,51.69,1,15,51,5.9,6.01
21139,4,31,52.67,0,0,2,38.4,4.91
21148,4,32,1.84,1,53,54,39,5.78
21242,4,33,24.9,1,43,3,50,6.09
21248,4,33,30.63,0,29,45,57,4.49
21273,4,33,50.86,1,14,50,40.2,4.65
21278,4,33,54.73,0,6,44,20,5.71
21281,4,33,59.72,0,55,2,42,3.3
21296,4,34,11.64,0,8,13,52.9,5.2
21393,4,35,33.07,0,30,33,44.3,3.81
21402,4,35,39.23,1,10,9,39.3,4.25
21421,4,35,55.2,1,16,30,35.1,0.87
21444,4,36,19.14,0,3,21,8.8,3.93
21476,4,36,41.43,1,41,15,53.5,4.25
21547,4,37,36.11,0,2,28,24.2,5.22
21588,4,38,9.38,1,16,2,0.2,5.78
21589,4,38,9.4,1,12,30,39.1,4.27
21594,4,38,10.87,0,14,18,12.9,3.86
21673,4,39,9.2,1,15,48,0.1,5.08
21683,4,39,16.45,1,15,55,4.9,4.67
21727,4,39,54.69,1,53,4,46.5,5.07
21730,4,39,58.03,1,53,28,23.7,5.36
21735,4,40,3.42,1,12,11,51.5,5.45
21763,4,40,26.49,0,19,40,16.5,4.32
21770,4,40,33.82,0,41,51,48.9,4.44
21861,4,42,3.45,0,37,8,41.2,5.04
21881,4,42,14.7,1,22,57,25.1,4.27
21914,4,42,46.46,0,50,28,53.1,5.3
21928,4,42,54.3,1,43,21,55,5.3
21949,4,43,3.95,0,70,55,52,5.53
21961,4,43,13.75,1,24,5,20.3,6.18
21986,4,43,34.73,0,8,47,39.3,5.98
22024,4,44,5.32,0,8,30,12.9,5.78
22040,4,44,21.12,0,59,43,58.2,5.28
22109,4,45,30.14,0,3,15,16.6,4.01
22263,4,47,36.21,0,16,56,5.5,5.49
22280,4,47,49.56,0,30,1,14.2,6.35
22287,4,48,0.22,1,56,45,27.1,5.29
22325,4,48,32.53,0,16,19,46.5,5.76
22441,4,49,44.08,1,15,54,15.3,6.09
22449,4,49,50.14,1,6,57,40.5,3.19
22453,4,49,54.67,1,37,29,17.5,4.89
22479,4,50,11.59,0,16,13,2.2,5.03
22509,4,50,36.72,1,8,54,0.9,4.35
22531,4,50,55.39,0,53,27,42.2,5.58
22534,4,50,56.58,0,53,27,35.7,6.42
22549,4,51,12.37,1,5,36,18.4,3.68
22565,4,51,22.41,1,18,50,23.8,5.08
22667,4,52,31.96,1,14,15,2.8,4.71
22678,4,52,38,1,36,42,11.5,4.79
22701,4,52,53.68,0,5,27,9.9,4.36
22730,4,53,22.76,1,2,30,29.8,5.33
22783,4,54,3.01,1,66,20,33.6,4.26
22797,4,54,15.1,1,2,26,26.4,3.71
22833,4,54,46.91,1,11,25,33.5,5.18
22845,4,54,53.7,1,10,9,4.1,4.64
22854,4,55,3.14,1,55,15,32.9,5.52
22871,4,55,11.14,0,74,56,13.2,5.47
22957,4,56,22.32,1,13,30,52.5,4.06
22958,4,56,24.19,0,5,10,16.9,5.5
23015,4,56,59.62,1,33,9,58.1,2.69
23040,4,57,17.22,1,53,45,7.5,4.43
23068,4,57,48.65,1,23,56,54.9,5.79
23088,4,58,9.38,1,25,3,1.9,5.79
23123,4,58,32.9,1,1,42,50.5,4.47
23148,4,58,50.99,0,82,28,13.9,5.84
23179,4,59,15.38,1,37,53,25.7,4.93
23216,4,59,46.34,1,53,9,19.7,6.09
23221,4,59,50.44,0,10,15,46.8,5.39
23231,4,59,55.71,0,12,32,13.9,4.78
23261,5,0,18.35,1,39,23,40.9,5.95
23268,5,0,23.21,1,39,39,16.8,6.46
23364,5,1,26.34,0,7,10,26.3,4.8
23416,5,1,58.13,1,43,49,23.9,3.03
23453,5,2,28.68,1,41,4,33.2,3.69
23467,5,2,43,0,71,18,51.6,5.3
23474,5,2,44.94,0,22,47,42.3,5.74
23482,5,2,48.73,0,49,9,5.3,5.37
23497,5,3,5.7,1,21,35,24.2,4.62
23522,5,3,25.1,1,60,26,32.2,4.03
23595,5,4,24.31,0,35,28,58.3,4.55
23596,5,4,26.14,0,35,42,18.7,6.32
23607,5,4,34.14,1,15,24,15.1,4.65
23649,5,4,57.95,0,49,34,40.2,5.05
23685,5,5,27.65,0,22,22,15.1,3.19
23693,5,5,30.69,0,57,28,22.8,4.71
23734,5,6,8.46,1,58,58,20.6,5.22
23743,5,6,12.14,1,59,1,17.1,6.08
23767,5,6,30.87,1,41,14,4.7,3.18
23783,5,6,40.66,1,51,35,53.3,4.98
23794,5,6,45.65,0,4,39,18.6,5.12
23835,5,7,26.68,1,18,38,42,4.91
23852,5,7,38.32,1,9,28,21.8,6.15
23871,5,7,48.43,1,20,25,6.4,5.28
23875,5,7,51.03,0,5,5,10.5,2.78
23879,5,7,52.87,1,8,29,54.9,5.33
23883,5,7,55.43,1,21,42,17.4,5.84
23900,5,8,6.62,1,24,15,54.7,5.5
23941,5,8,43.67,0,4,27,22.5,5.11
23972,5,9,8.78,0,8,45,14.7,4.25
23983,5,9,19.6,1,9,49,46.6,5.43
24010,5,9,41.96,1,15,35,50.2,4.81
24244,5,12,17.89,0,11,52,8.9,4.45
24305,5,12,55.87,0,16,12,19.5,3.29
24327,5,13,13.89,0,12,56,28.6,4.36
24331,5,13,17.48,1,2,51,40.5,4.46
24340,5,13,25.73,1,38,29,4.8,4.82
24348,5,13,31.29,1,62,41,28.1,6.49
24372,5,13,45.43,0,67,11,7.3,4.81
24436,5,14,32.27,0,8,12,5.9,0.18
24504,5,15,24.41,1,32,41,15.3,5.01
24512,5,15,27.66,1,22,17,5.5,6.26
24555,5,16,4.14,1,11,20,28.9,5.52
24608,5,16,41.3,1,45,59,56.5,0.08
24659,5,17,29.02,0,34,53,39.8,4.81
24674,5,17,36.4,0,6,50,39.8,3.59
24727,5,18,10.55,1,33,22,19.2,4.54
24740,5,18,18.89,1,33,46,2.7,6.15
24813,5,19,8.08,1,40,6,2.4,4.69
24817,5,19,11.23,1,2,35,45.4,5.34
24822,5,19,16.59,1,22,5,48.1,4.96
24829,5,19,22.11,0,50,36,23.5,5.44
24832,5,19,23.72,1,33,59,7.6,6.49
24836,5,19,27.85,1,58,7,2.7,6.13
24845,5,19,34.53,0,13,10,36.4,4.29
24873,5,19,59.03,0,12,18,56.2,5.29
24879,5,20,0.92,1,33,57,29,5.05
25044,5,21,45.75,0,0,22,56.9,4.72
25048,5,21,48.41,1,41,48,16.8,5.22
25098,5,22,22.15,0,56,8,4,6.1
25142,5,22,50,1,3,32,40,4.99
25192,5,23,22.86,1,28,56,12.6,6.45
25197,5,23,27.83,1,57,32,40.3,5.24
25202,5,23,30.16,0,13,55,38.5,5.25
25216,5,23,37.72,1,16,41,57.7,6.09
25247,5,23,56.84,0,7,48,28.6,4.13
25278,5,24,25.31,1,17,23,0.8,5
25281,5,24,28.62,0,2,23,49.7,3.35
25282,5,24,28.91,0,0,53,30,5.07
25292,5,24,39.14,1,37,23,7.4,5.02
25302,5,24,44.83,1,1,50,47.2,4.89
25303,5,24,46.29,0,52,18,58.2,6.26
25336,5,25,7.87,1,6,20,59,1.64
25410,5,26,5.72,1,16,42,0.6,6.23
25428,5,26,17.5,1,28,36,28.3,1.65
25429,5,26,19.28,0,58,54,45.4,5.14
25473,5,26,50.23,1,3,5,44.4,4.59
25499,5,27,10.09,1,17,57,44.2,5.4
25539,5,27,38.08,1,21,56,13.1,4.88
25541,5,27,38.89,1,34,28,33.6,5.08
25555,5,27,45.61,1,15,52,26.8,5.52
25583,5,28,1.6,1,17,14,21.3,5.77
25606,5,28,14.73,0,20,45,33.2,2.81
25695,5,29,16.49,1,25,9,1.1,5.47
25737,5,29,43.98,0,1,5,31.8,4.71
25769,5,30,10.21,1,63,4,2,5.43
25776,5,30,13.93,0,84,47,6.8,6.18
25813,5,30,47.05,1,5,56,53.6,4.2
25853,5,31,7.62,0,20,51,48.8,5.53
25859,5,31,12.74,0,35,28,13.6,3.86
25861,5,31,14.53,1,3,17,31.7,5.46
25918,5,31,52.66,0,76,20,30,5.18
25923,5,31,55.86,0,7,18,5.5,4.62
25930,5,32,0.4,0,0,17,56.7,2.25
25945,5,32,12.75,1,18,35,39.3,4.32
25973,5,32,33.68,1,57,13,17.8,6.44
25984,5,32,43.67,1,32,11,31.3,4.71
25985,5,32,43.81,0,17,49,20.3,2.58
26064,5,33,31.63,1,18,32,24.8,5.67
26069,5,33,37.52,0,62,29,23.5,3.76
26093,5,33,54.29,1,14,18,20.1,5.6
26126,5,34,16.79,1,3,46,1,5.32
26176,5,34,49.24,1,9,29,22.5,4.39
26207,5,35,8.28,1,9,56,3,3.39
26220,5,35,15.82,0,5,23,14.3,4.98
26221,5,35,16.47,0,5,23,22.9,5.13
26224,5,35,17.2,0,5,23,15.7,6.71
26235,5,35,22.9,0,5,24,57.8,4.98
26237,5,35,23.16,0,4,50,18,4.58
26241,5,35,25.98,0,5,54,35.6,2.75
26248,5,35,27.12,1,24,2,22.7,5.37
26264,5,35,36.13,0,78,49,15.2,6.04
26268,5,35,39.49,0,4,51,21.9,5.24
26311,5,36,12.81,0,1,12,6.9,1.69
26366,5,36,54.33,1,9,17,29.1,4.09
26382,5,37,3.71,1,17,2,25.5,5.53
26394,5,37,8.79,0,80,28,18,5.65
26408,5,37,15.07,1,64,9,17.5,6.15
26412,5,37,16.49,0,27,52,16.3,6.15
26451,5,37,38.68,1,21,8,33.3,2.97
26460,5,37,44.64,0,28,41,23.3,5.28
26536,5,38,38.1,1,30,29,32.8,5.4
26549,5,38,44.77,0,2,36,0.2,3.77
26563,5,38,53.09,0,7,12,45.8,4.77
26594,5,39,11.15,1,4,7,17.3,4.5
26634,5,39,38.94,0,34,4,26.6,2.65
26640,5,39,44.19,1,25,53,49.7,5.18
26727,5,40,45.52,0,1,56,33.3,1.74
26777,5,41,17.72,1,16,32,3.1,4.84
26865,5,42,13.96,0,22,22,25.5,5.88
26885,5,42,28.66,1,1,28,28.8,4.9
26942,5,43,1.66,1,56,34,53.2,6.05
27046,5,44,8.46,1,61,28,35.5,6.17
27072,5,44,27.97,0,22,26,51,3.59
27100,5,44,46.42,0,65,44,7.9,4.34
27196,5,45,54.05,1,49,49,34.6,5.46
27204,5,45,59.89,0,32,18,23,5.18
27249,5,46,30.37,1,56,6,56.6,5.93
27265,5,46,45.49,1,15,49,21,6
27288,5,46,57.35,0,14,49,19,3.55
27316,5,47,13.15,1,14,29,18.3,5.72
27321,5,47,17.08,0,51,4,0.2,3.85
27338,5,47,26.2,1,17,43,44.9,5.47
27364,5,47,42.9,1,13,53,58.7,5.28
27366,5,47,45.39,0,9,40,10.6,2.07
27369,5,47,48.15,0,72,42,8.3,6.54
27386,5,48,0.23,1,6,27,15.2,5.26
27468,5,49,0.96,1,24,34,3.2,4.88
27483,5,49,10.46,1,39,10,52.1,4.51
27511,5,49,32.94,1,12,39,4.9,4.89
27530,5,49,49.58,0,56,9,59.4,4.5
27534,5,49,53.55,0,66,54,4.4,5.1
27566,5,50,16.8,0,79,21,41.5,5.46
27581,5,50,28.9,1,14,18,20.5,5.54
27592,5,50,33.89,1,56,55,8.2,6.53
27628,5,50,57.55,0,35,46,9.5,3.12
27639,5,51,2.41,1,37,18,20.5,4.72
27654,5,51,19.15,0,20,52,39,3.76
27658,5,51,21.98,0,7,31,4.8,5.36
27673,5,51,29.39,1,39,8,54.5,3.97
27731,5,52,17.26,1,58,57,50.9,6.14
27743,5,52,22.3,1,14,10,18.5,5.6
27750,5,52,26.44,1,1,51,18.6,4.76
27810,5,53,6.88,0,33,48,5.2,4.88
27830,5,53,19.64,1,27,36,44.2,4.56
27913,5,54,23.08,1,20,16,35.1,4.39
27949,5,54,50.79,1,55,42,24.9,4.96
27965,5,54,56.69,1,19,44,58.6,5.92
27971,5,54,57.83,1,59,53,18.3,5.2
27989,5,55,10.29,1,7,24,25.3,0.45
28010,5,55,29.89,0,37,7,14.2,4.97
28098,5,56,20.94,0,31,22,56.8,5.52
28103,5,56,24.32,0,14,10,4.9,3.71
28199,5,57,32.21,0,35,16,59.9,4.36
28237,5,57,59.66,1,25,57,14.1,4.81
28271,5,58,24.44,1,1,50,13.7,5.89
28296,5,58,49.58,1,0,33,10.7,5.21
28321,5,59,1.07,0,9,22,56.1,6.15
28325,5,59,4.31,0,9,33,29.3,5.04
28328,5,59,8.79,0,42,48,54.4,3.96
28358,5,59,31.55,1,54,17,5.9,3.72
28360,5,59,31.77,1,44,56,50.8,1.9
28380,5,59,43.24,1,37,12,46,2.65
28404,5,59,56.1,1,45,56,12.3,4.3
28499,6,0,58.56,1,47,54,7.1,5.71
28574,6,1,50.43,0,10,35,52.6,4.92
28614,6,2,22.99,1,9,38,50.5,4.12
28677,6,3,17.87,1,42,54,42.8,6.08
28691,6,3,27.36,1,19,41,26.2,5.14
28716,6,3,55.18,1,20,8,18.5,4.64
28734,6,4,7.22,1,23,15,49.1,4.16
28756,6,4,20.28,0,32,10,21.8,5.65
28812,6,4,58.19,1,5,25,11.9,5.67
28814,6,4,58.36,1,4,9,31.2,5.63
28816,6,4,59.13,0,16,29,3.9,4.92
28823,6,5,3.42,1,42,58,55.1,5.9
28909,6,6,9.36,0,66,2,22.9,5.72
28910,6,6,9.33,0,14,56,7,4.67
28946,6,6,35.09,1,38,28,58,5.35
28957,6,6,41.07,0,42,17,55.7,6.15
29034,6,7,31.63,0,37,15,10.5,5
29038,6,7,34.32,1,14,46,6.7,4.42
29048,6,7,41.63,0,19,9,57.6,5.28
29064,6,7,52.87,0,42,9,14.4,5.5
29134,6,8,44.34,0,68,50,36.4,5.06
29225,6,9,43.99,1,23,6,48.5,5.75
29246,6,9,58.99,1,58,56,8.3,5.35
29271,6,10,14.2,0,74,45,9.1,5.08
29276,6,10,17.91,0,54,58,7.2,4.72
29353,6,11,15.02,0,65,35,22.9,5.01
29379,6,11,32.31,1,24,25,13.4,5.83
29388,6,11,36.58,1,48,42,40,5.78
29426,6,11,56.4,1,14,12,31.7,4.45
29433,6,12,1.34,1,19,47,26.1,5.76
29434,6,12,3.28,1,16,7,49.6,4.95
29450,6,12,19.1,1,22,54,30.7,6.51
29490,6,12,51.05,1,65,43,6.6,5.36
29650,6,14,50.94,1,19,9,24.8,5.2
29651,6,14,51.34,0,6,16,29,3.99
29655,6,14,52.7,1,22,30,24.6,3.31
29696,6,15,22.74,1,29,29,55.4,4.32
29704,6,15,25.13,1,16,8,35.5,5.34
29730,6,15,40.51,1,59,59,56.5,5.37
29736,6,15,44.97,1,12,33,3.9,5.44
29789,6,16,19.05,1,23,58,12.2,6.09
29800,6,16,26.57,1,12,16,18.2,5.04
29807,6,16,33.14,0,35,8,26.6,4.37
29840,6,16,58.71,1,23,44,27.3,6.24
29850,6,17,6.62,1,9,56,33.1,5.39
29884,6,17,34.68,1,46,25,26.1,6.53
29885,6,17,35.13,0,10,43,30,6.76
29919,6,17,54.83,1,61,30,55.1,5.01
29949,6,18,16.86,1,46,21,38.7,6.33
30049,6,19,22.52,1,23,16,28.2,6.95
30060,6,19,37.39,1,59,0,39.3,4.44
30073,6,19,42.8,0,7,49,22.5,5.27
30122,6,20,18.79,0,30,3,48.2,3.02
30247,6,21,46.11,1,53,27,8.6,5.34
30272,6,22,3.56,1,59,22,19.6,6.05
30277,6,22,6.85,0,33,26,10.6,3.85
30321,6,22,38.23,0,69,59,2.9,5.56
30324,6,22,41.99,0,17,57,21.3,1.98
30342,6,22,55.87,0,56,22,11.7,5.6
30343,6,22,57.59,1,22,30,49.9,2.87
30419,6,23,46.1,1,4,35,34.2,4.39
30422,6,23,46.5,1,4,35,45.1,6.72
30438,6,23,57.09,0,52,41,44.6,-0.62
30520,6,24,53.9,1,49,17,16.4,4.92
30565,6,25,28.65,0,69,41,26.8,5.37
30591,6,25,43.66,0,48,10,36.7,5.76
30679,6,26,48.88,1,58,25,2.7,5.21
30769,6,27,56.69,1,20,29,46.6,6.22
30772,6,27,57.57,0,4,45,43.7,5.06
30788,6,28,10.22,0,32,34,48.5,4.47
30827,6,28,34.09,1,30,29,35.1,5.75
30867,6,28,49.07,0,7,1,59,3.76
30883,6,28,57.79,1,20,12,43.8,4.13
30972,6,30,2.98,1,46,41,7.9,5.88
31039,6,30,47.14,1,58,9,48.4,5.86
31105,6,31,37.44,1,15,54,12.7,6.38
31125,6,31,51.37,0,23,25,6.4,4.34
31137,6,31,58.31,0,58,45,13.8,5.69
31159,6,32,19.23,1,4,51,21.6,5.88
31216,6,32,54.23,1,7,19,58.7,4.47
31359,6,34,32.8,1,55,21,10.9,6.45
31385,6,34,46.33,1,7,34,21,6.44
31416,6,35,3.38,0,22,57,53.4,4.54
31434,6,35,12.06,1,28,1,20.4,5.26
31564,6,36,22.86,0,18,39,35.8,5.71
31592,6,36,41,0,19,15,20.6,3.95
31665,6,37,38.4,1,56,51,27,5.87
31676,6,37,41.64,1,61,28,54.8,5.94
31681,6,37,42.7,1,16,23,57.9,1.93
31685,6,37,45.67,0,43,11,45.3,3.17
31700,6,37,53.43,0,18,14,14.8,4.42
31737,6,38,23.02,1,28,59,3.8,5.76
31771,6,38,39.55,1,39,23,28,5.7
31789,6,38,49.19,1,39,54,9.3,5.34
31832,6,39,19.83,1,42,29,20.4,4.8
31852,6,39,33.12,1,28,15,47.4,6.02
31897,6,40,2.91,0,80,48,49.4,5.61
31978,6,40,58.66,1,9,53,44.7,4.66
32019,6,41,20.9,1,28,11,47.9,6.45
32104,6,42,24.32,1,17,38,43.9,5.2
32173,6,43,5.01,1,44,31,28.3,5.04
32246,6,43,55.93,1,25,7,52.2,3.06
32249,6,43,59.29,1,13,13,41.3,4.49
32292,6,44,28.47,0,31,4,13.9,5.23
32311,6,44,45.46,1,28,58,15.6,5.42
32349,6,45,9.25,0,16,42,47.3,-1.44
32362,6,45,17.43,1,12,53,45.8,3.35
32404,6,45,54.2,1,12,41,36.8,6.47
32438,6,46,14.15,1,59,26,30.1,4.86
32463,6,46,32.42,1,8,35,13.8,5.92
32480,6,46,44.34,1,43,34,37.3,5.24
32489,6,46,49.49,1,57,10,9.4,5.34
32492,6,46,51.09,0,14,25,33.6,5.28
32504,6,47,1.49,0,21,0,55.5,6.07
32533,6,47,19.84,1,8,2,14.2,4.77
32537,6,47,21.41,0,37,55,46.8,5.27
32562,6,47,39.58,1,48,47,22.1,5.22
32578,6,47,51.66,1,2,24,43.9,4.48
32607,6,48,11.54,0,61,56,31.1,3.24
32753,6,49,49.85,1,16,12,10.5,5.87
32759,6,49,50.47,0,32,30,30.6,3.5
32768,6,49,56.14,0,50,36,51.8,2.94
32814,6,50,25.5,1,13,24,47.5,5.68
32844,6,50,45.96,1,41,46,53.6,4.99
32864,6,50,57.09,1,67,34,18.9,5.14
32912,6,51,26.98,0,70,57,48.5,5.41
32921,6,51,33.05,1,21,45,40.4,5.28
33018,6,52,47.34,1,33,57,40.9,3.6
33041,6,53,1.41,1,38,52,8.9,6.1
33048,6,53,5.06,1,59,26,55.2,5.34
33064,6,53,13.37,1,38,26,18.4,6.32
33092,6,53,32.91,0,20,13,27.3,4.82
33104,6,53,42.24,1,68,53,17.9,5.11
33133,6,53,57.07,1,38,30,18.3,6.46
33152,6,54,7.95,0,24,11,3.2,3.89
33160,6,54,11.48,0,12,2,18.9,4.08
33202,6,54,38.59,1,13,10,40.9,4.73
33248,6,55,2.74,0,20,24,17.5,5.8
33277,6,55,18.69,1,25,22,32.3,5.74
33302,6,55,37.4,0,20,8,11.7,4.66
33345,6,56,6.65,0,14,2,36.4,5
33347,6,56,8.23,0,17,3,15.3,4.36
33377,6,56,32.06,1,46,16,26.4,5.85
33384,6,56,34.48,0,79,25,12.7,5.45
33449,6,57,16.6,1,58,25,23,4.35
33485,6,57,37.12,1,45,5,38.8,4.9
33558,6,58,25.11,0,34,6,42.2,5.07
33579,6,58,37.55,0,28,58,19.5,1.5
33595,6,58,47.52,1,26,4,51.1,6.2
33614,6,59,2.88,1,38,3,9.4,6.02
33650,6,59,27.94,1,25,54,51.1,6.4
33715,7,0,15.82,1,16,4,44.4,5.73
33856,7,1,43.15,0,27,56,5.4,3.49
33927,7,2,24.78,1,24,12,55.6,5.2
33971,7,2,54.78,0,4,14,21.3,4.99
33977,7,3,1.47,0,23,49,59.9,3.02
34045,7,3,45.49,0,15,37,59.7,4.11
34059,7,3,53.66,0,49,35,3.3,4.92
34081,7,4,2.81,0,42,20,14.8,5.2
34088,7,4,6.54,1,20,34,13.1,4.01
34182,7,5,18.37,1,22,38,14.9,6
34440,7,8,22.04,1,15,55,51.3,5.47
34444,7,8,23.49,0,26,23,35.5,1.83
34473,7,8,42.34,0,70,29,50.4,5.68
34481,7,8,44.82,0,70,29,57.1,3.78
34495,7,8,51.08,0,39,39,20.4,4.83
34622,7,10,13.68,0,4,14,15.5,4.91
34693,7,11,8.39,1,30,14,43,4.41
34722,7,11,23.08,1,26,51,24,5.75
34724,7,11,23.63,0,0,18,6.9,5.44
34752,7,11,39.29,1,39,19,14,4.91
34769,7,11,51.86,0,0,29,34,4.15
34798,7,12,12.22,0,25,56,33.4,5.91
34802,7,12,15.82,0,40,29,55.6,5.3
34819,7,12,26.39,1,24,7,43.3,5.85
34834,7,12,33.74,0,46,45,34.4,4.49
34861,7,12,49.38,1,25,44,55.3,7.05
34899,7,13,13.37,0,45,10,57.1,4.87
34909,7,13,22.27,1,16,9,32.6,5.07
34922,7,13,32.23,0,44,38,25.9,4.42
34981,7,14,15.22,0,26,21,9.1,4.42
35025,7,14,41.94,1,24,53,6.7,5.84
35037,7,14,48.66,0,26,46,21.7,4.01
35080,7,15,19.41,0,0,9,40.7,6.42
35146,7,15,55.02,1,59,38,17.1,5.2
35152,7,15,57.18,1,27,53,50.7,5.75
35210,7,16,36.84,0,23,18,56.2,4.83
35228,7,16,49.83,0,67,57,25.8,3.97
35264,7,17,8.56,0,37,5,51,2.71
35341,7,18,2.22,1,40,53,0.1,5.87
35350,7,18,5.61,1,16,32,25.7,3.58
35393,7,18,33.52,0,39,12,37.1,5.24
35406,7,18,38.19,0,36,44,33.9,5.11
35412,7,18,40.38,0,24,33,31.3,4.88
35415,7,18,42.49,0,24,57,15.8,4.37
35550,7,20,7.39,1,21,58,56.4,3.5
35699,7,21,56.9,1,20,26,37.4,5.09
35710,7,22,2.69,1,36,45,38.3,5.12
35735,7,22,17.19,1,59,54,7.1,6.36
35783,7,22,50.85,1,55,17,3.8,6.86
35785,7,22,52.06,1,55,16,53.3,5.8
35842,7,23,28.15,1,22,56,43.6,6.17
35846,7,23,28.55,1,25,3,2.2,5.04
35904,7,24,5.71,0,29,18,11.2,2.45
35907,7,24,8.47,1,40,40,20.8,5.23
35941,7,24,33.44,1,27,38,16.1,5.77
35987,7,24,58.19,1,11,40,10.4,5.37
36039,7,25,38.19,0,79,5,39.1,5.54
36041,7,25,38.9,1,9,16,34,4.99
36046,7,25,43.68,1,27,47,53.8,3.78
36145,7,26,42.86,1,49,12,41.9,4.61
36156,7,26,56.33,1,20,15,27.3,5.94
36188,7,27,9.07,1,8,17,21.9,2.89
36238,7,27,44.39,1,21,26,44,5.2
36265,7,28,2.08,1,6,56,31.5,5.22
36284,7,28,9.83,1,8,55,31.8,4.33
36363,7,29,5.71,0,38,48,43.6,5.41
36366,7,29,6.61,1,31,47,2.7,4.16
36377,7,29,13.88,0,43,18,6.8,3.25
36393,7,29,20.46,1,28,7,6.3,5.07
36425,7,29,47.78,1,12,0,23.8,4.55
36429,7,29,48.78,1,27,54,58.3,5.01
36439,7,29,55.86,1,49,40,21.6,5.35
36641,7,32,5.95,1,1,54,52.1,5.24
36723,7,33,11.68,1,3,17,25,5.59
36760,7,33,36.5,1,15,49,36.1,5.27
36778,7,33,51.05,0,36,20,18.2,5.42
36812,7,34,15.89,1,3,22,18.3,5.83
36850,7,34,36,1,31,53,19.1,1.58
36962,7,35,55.37,1,26,53,45.6,4.06
37088,7,37,16.73,0,4,6,39.7,5.14
37096,7,37,22.12,0,34,58,6.9,4.53
37173,7,38,18.05,0,25,21,53.2,4.69
37204,7,38,32.84,1,35,2,54.5,5.58
37265,7,39,9.96,1,34,35,4.7,4.89
37279,7,39,18.54,1,5,13,39,0.4
37297,7,39,27.35,0,38,18,29,4.84
37300,7,39,28.59,1,17,40,28.3,5.04
37322,7,39,43.83,0,38,8,21.6,5.73
37329,7,39,47.88,0,38,15,38.4,5.76
37406,7,40,49.56,1,57,4,58.4,6.09
37447,7,41,14.88,0,9,33,3.9,3.94
37504,7,41,49.2,0,72,36,22.1,3.93
37609,7,43,0.46,1,58,42,37.8,4.93
37629,7,43,18.69,1,28,53,2.7,4.23
37648,7,43,32.4,0,28,24,39.4,4.63
37677,7,43,48.47,0,28,57,17.4,3.94
37704,7,44,6.92,1,25,47,3.2,5.3
37740,7,44,26.87,1,24,23,53.3,3.57
37811,7,45,9.34,1,20,18,57.8,6.53
37819,7,45,15.3,0,37,58,7,3.62
37826,7,45,19.36,1,28,1,34.7,1.16
37842,7,45,28.74,0,14,41,10,7.03
37843,7,45,29.14,0,14,41,25.7,6.06
37891,7,45,56.88,0,14,33,49.8,5.03
37908,7,46,7.49,1,18,30,36.6,4.89
37921,7,46,16.22,1,10,46,5.9,5.25
37934,7,46,27.46,1,62,49,50.4,6.5
37949,7,46,40.04,1,65,27,20.3,5.93
